"tt0118694","39","Tâm Trạng Khi Yêu","VN",NULL,"0"
"tt0118694","40","O iubire imposibila","RO",NULL,"0"
"tt0118694","41","Fa yeung nin wah","HK","yue","0"
"tt0118694","42","In the Mood for Love","FI",NULL,"0"
"tt0118694","43","Three Stories About Food","XWW","en","0"
"tt0118694","44","In the Mood for Love","GB",NULL,"0"
"tt0118694","45","Rakkaus käy taloksi","FI",NULL,"0"
"tt0118694","46","Beijing Summer","HK","en","0"
"tt0118694","47","In the Mood for Love","SE",NULL,"0"
"tt0118694","48","In the Mood for Love","NO",NULL,"0"
"tt0120630","0","Pollitos en fuga","PE",NULL,"0"
"tt0120630","1","Flugten fra hønsegården","DK",NULL,"0"
"tt0120630","2","Втеча з курника","UA",NULL,"0"
"tt0120630","3","Flykten från hönsgården","FI","sv","0"
"tt0120630","4","Mered Ha-Tarnegolim","IL","he","0"
"tt0120630","5","Phi Đội Gà Bay","VN",NULL,"0"
"tt0120630","6","Pollitos en fuga","AR",NULL,"0"
"tt0120630","7","Pobuna u kokošinjcu","HR",NULL,"0"
"tt0120630","8","Oi kotes to 'skasan","GR",NULL,"0"
"tt0120630","9","Chicken Run","FR",NULL,"0"
"tt0120630","10","Pollitos en fuga","MX",NULL,"0"
"tt0120630","11","Οι κότες το 'σκασαν","GR",NULL,"0"
"tt0120630","12","Chicken Run - Hennen rennen","DE",NULL,"0"
"tt0120630","13","A Fuga das Galinhas","PT",NULL,"0"
"tt0120630","14","落跑雞","TW",NULL,"0"
"tt0120630","15","Csibefutam","HU",NULL,"0"
"tt0120630","16","Chicken Run","IN","en","0"
"tt0120630","17","Flukten fra hønsegården","NO",NULL,"0"
"tt0120630","18","A Fuga das Galinhas","BR",NULL,"0"
"tt0120630","19","Slepičí úlet","CZ",NULL,"0"
"tt0120630","20","Chicken Run","GB",NULL,"0"
"tt0120630","21","Tavuklar firarda","TR","tr","0"
"tt0120630","22","Побег из курятника","RU",NULL,"0"
"tt0120630","23","C:R-1","US",NULL,"0"
"tt0120630","24","Kukkutashaav Kee Dukaan","IN","hi","0"
"tt0120630","25","Csibe futam","HU",NULL,"0"
"tt0120630","26","Chicken Run","CA","en","0"
"tt0120630","27","Evadare din cotet","RO",NULL,"0"
"tt0120630","28","チキンラン","JP","ja","0"
"tt0120630","29","Chicken Run: Evasión en la granja","ES",NULL,"0"
"tt0120630","30","Viščiuku maistas","LT",NULL,"0"
"tt0120630","31","Chicken Run",NULL,NULL,"1"
"tt0120630","32","Hennen rennen","DE",NULL,"0"
"tt0120630","33","Poulets en fuite","CA","fr","0"
"tt0120630","34","Kananlento","FI",NULL,"0"
"tt0120630","35","Chicken Run","AU",NULL,"0"
"tt0120630","36","Pollitos en fuga","UY",NULL,"0"
"tt0120630","37","Бягството на пилето","BG","bg","0"
"tt0120630","38","Galline in fuga","IT",NULL,"0"
"tt0120630","39","Chicken Chicken Run Run","JP","en","0"
"tt0120630","40","Kanade mäss","EE",NULL,"0"
"tt0120630","41","Кокошке у бекству","RS",NULL,"0"
"tt0120630","42","Flykten från hönsgården","SE",NULL,"0"
"tt0120630","43","Farar-e jujehei","IR","fa","0"
"tt0120630","44","Uciekające kurczaki","PL",NULL,"0"
"tt0120679","0","Frida","GB",NULL,"0"
"tt0120679","1","Frida","PL",NULL,"0"
"tt0120679","2","Frida","AT",NULL,"0"
"tt0120679","3","Frida","AR",NULL,"0"
"tt0120679","4","Frida","BR",NULL,"0"
"tt0120679","5","Фрида","RU",NULL,"0"
"tt0120679","6","Frida","IT",NULL,"0"
"tt0120679","7","Frida","MX",NULL,"0"
"tt0120679","8","Фрида","BG","bg","0"
"tt0120679","9","Frida","FR",NULL,"0"
"tt0120679","10","Frida","AU",NULL,"0"
"tt0120679","11","Frida","TR","tr","0"
"tt0120679","12","Frida","LT",NULL,"0"
"tt0120679","13","Фріда","UA",NULL,"0"
"tt0120679","14","Frida","CA","en","0"
"tt0120679","15","Frida","DE",NULL,"0"
"tt0120679","16","Frida","NO",NULL,"0"
"tt0120679","17","Frida","RS",NULL,"0"
"tt0120679","18","フリーダ","JP","ja","0"
"tt0120679","19","Frida","PE",NULL,"0"
"tt0120679","20","Frida","SI",NULL,"0"
"tt0120679","21","Φρίντα","GR",NULL,"0"
"tt0120679","22","揮灑烈愛","TW",NULL,"0"
"tt0120679","23","Frida","HU",NULL,"0"
"tt0120679","24","Frida","IN","en","0"
"tt0120679","25","Frida","ES",NULL,"0"
"tt0120679","26","Frida",NULL,NULL,"1"
"tt0120679","27","Frida","PT",NULL,"0"
"tt0120679","28","Frida","CA","fr","0"
"tt0120679","29","Frida Kahlo","US",NULL,"0"
"tt0120737","0","Yüzüklerin Efendisi: Yüzük Kardeşliği","TR","tr","0"
"tt0120737","1","Gospodar prstanov: Bratovscina prstana","SI",NULL,"0"
"tt0120737","2","Володар перснів: Хранителі персня","UA",NULL,"0"
"tt0120737","3","The Lord of the Rings: The Fellowship of the Ring","CA","en","0"
"tt0120737","4","Le seigneur des anneaux - La communauté de l'anneau","CA","fr","0"
"tt0120737","5","Stapînul inelelor: Fratia inelului","RO",NULL,"0"
"tt0120737","6","Властелин колец: Братство кольца","RU",NULL,"0"
"tt0120737","7","Il Signore degli Anelli - La compagnia dell'Anello","IT",NULL,"0"
"tt0120737","8","Pán prsteňov: Spoločenstvo Prsteňa","SK",NULL,"0"
"tt0120737","9","Sõrmuste isand: Sõrmuse vennaskond","EE",NULL,"0"
"tt0120737","10","Aphinihan Waen Khrong Phiphop","TH","th","0"
"tt0120737","11","Stapânul Inelelor: Fratia Inelului","RO","ro","0"
"tt0120737","12","Sagan om ringen: Härskarringen","FI","sv","0"
"tt0120737","13","Ringenes herre: Eventyret om ringen","DK",NULL,"0"
"tt0120737","14","The Lord of the Rings: The Fellowship of the Ring","AU",NULL,"0"
"tt0120737","15","The Lord of the Rings: The Fellowship of the Ring","NZ","en","0"
"tt0120737","16","El señor de los anillos: La comunidad del anillo","AR",NULL,"0"
"tt0120737","17","Lord of the Rings","JP","en","0"
"tt0120737","18","Gospodarot na prstenite: Druzhinata na prstenot","MK",NULL,"0"
"tt0120737","19","In de ban van de ring: De reisgenoten","NL",NULL,"0"
"tt0120737","20","The Lord of the Rings: The Fellowship of the Ring","NZ",NULL,"0"
"tt0120737","21","Hringadróttinssaga: Föruneyti hringsins","IS",NULL,"0"
"tt0120737","22","O arhontas ton dahtylidion: I syntrofia tou dahtylidiou","GR",NULL,"0"
"tt0120737","23","ロード・オブ・ザ・リング","JP","ja","0"
"tt0120737","24","指环王：护戒使者","CN","cmn","0"
"tt0120737","25","Władca pierścieni: Drużyna Pierścienia","PL",NULL,"0"
"tt0120737","26","A Gyűrűk Ura: A gyűrű szövetsége","HU",NULL,"0"
"tt0120737","27","Taru sormusten herrasta: Sormuksen ritarit","FI",NULL,"0"
"tt0120737","28","Le seigneur des anneaux: La communauté de l'anneau","FR",NULL,"0"
"tt0120737","29","Arbab-e halgheha: Yaran-e halgheh","IR","fa","0"
"tt0120737","30","Rôdo obu za ringu","JP",NULL,"0"
"tt0120737","31","O Senhor dos Anéis - A Irmandade do Anel","PT",NULL,"0"
"tt0120737","32","The Fellowship of the Ring","US",NULL,"0"
"tt0120737","33","El señor de los anillos: La comunidad del anillo","ES",NULL,"0"
"tt0120737","34","The Lord of the Rings: The Fellowship of the Ring","US",NULL,"0"
"tt0120737","35","Žiedų valdovas. Žiedo brolija","LT",NULL,"0"
"tt0120737","36","Ringenes herre: Ringens brorskap","NO",NULL,"0"
"tt0120737","37","O Senhor dos Anéis: A Sociedade do Anel","BR",NULL,"0"
"tt0120737","38","Gospodar prstenova: Prstenova družina","HR",NULL,"0"
"tt0120737","39","Seyyed alkhavatem: Sohbat alkhatam","EG","ar","0"
"tt0120737","40","Sagan om ringen","SE",NULL,"0"
"tt0120737","41","Pán prstenů: Společenstvo prstenu","CZ",NULL,"0"
"tt0120737","42","El señor de los anillos: La comunidad del anillo","MX",NULL,"0"
"tt0120737","43","El senyor dels anells: La comunitat de l'anell","ES","ca","0"
"tt0120737","44","El senyor dels anells: La germandat de l'anell","ES","ca","0"
"tt0120737","45","The Lord of the Rings: The Fellowship of the Ring","GB",NULL,"0"
"tt0120737","46","El señor de los anillos: La comunidad del anillo","CL",NULL,"0"
"tt0120737","47","Властелинът на пръстените: Задругата на пръстена","BG","bg","0"
"tt0120737","48","Господар прстенова: Дружина прстена","RS",NULL,"0"
"tt0120737","49","Bechdebis mbrdzanebeli: Bechdis sadzmo","GE",NULL,"0"
"tt0120737","50","Sar HaTabaot: Achvat HaTabaat","IL","he","0"
"tt0120737","51","El señor de los anillos: La comunidad del anillo","PE",NULL,"0"
"tt0120737","52","Der Herr der Ringe: Die Gefährten","DE",NULL,"0"
"tt0120737","53","Sagan om ringen: Härskarringen","SE",NULL,"0"
"tt0120737","54","Kryezoti i Unazave: Besëlidhja e Unazës","AL",NULL,"0"
"tt0120737","55","The Lord of the Rings: The Fellowship of the Ring","XWW","en","0"
"tt0120737","56","Gredzenu pavēlnieks: Gredzena brālība","LV",NULL,"0"
"tt0120737","57","Ο άρχοντας των δαχτυλιδιών: Η συντροφιά του δαχτυλιδιού","GR",NULL,"0"
"tt0120737","58","The Lord of the Rings: The Fellowship of the Ring","IN","hi","0"
"tt0120737","59","The Lord of the Rings: The Fellowship of the Ring",NULL,NULL,"1"
"tt0120737","60","魔戒首部曲：魔戒現身","TW",NULL,"0"
"tt0120737","61","The Lord of the Rings: The Fellowship of the Ring: The Motion Picture","US",NULL,"0"
"tt0120903","0","X-Men","FI",NULL,"0"
"tt0120903","1","X-Men","UY",NULL,"0"
"tt0120903","2","X-Men","DK",NULL,"0"
"tt0120903","3","Mozje X","SI",NULL,"0"
"tt0120903","4","X-Men","TR","tr","0"
"tt0120903","5","X-Men",NULL,NULL,"1"
"tt0120903","6","X-Men","FR",NULL,"0"
"tt0120903","7","X-Men","AR",NULL,"0"
"tt0120903","8","X-Men 1.5","US",NULL,"0"
"tt0120903","9","Х-Мен","BG","bg","0"
"tt0120903","10","X-Men 1.5","BR",NULL,"0"
"tt0120903","11","X-Men","CZ",NULL,"0"
"tt0120903","12","X-Men","PL",NULL,"0"
"tt0120903","13","X-Men","NL",NULL,"0"
"tt0120903","14","X-Men - A kívülállók","HU",NULL,"0"
"tt0120903","15","X-Men: The Movie","US",NULL,"0"
"tt0120903","16","X-Men","PT",NULL,"0"
"tt0120903","17","X-Men","CA","en","0"
"tt0120903","18","Dị Nhân","VN",NULL,"0"
"tt0120903","19","X-Men","GR",NULL,"0"
"tt0120903","20","X-Men","IT",NULL,"0"
"tt0120903","21","X-Men","RO",NULL,"0"
"tt0120903","22","X-Men","MX",NULL,"0"
"tt0120903","23","Iksmenai","LT",NULL,"0"
"tt0120903","24","X-Men","ES",NULL,"0"
"tt0120903","25","X-Men","AU",NULL,"0"
"tt0120903","26","X-men","RS",NULL,"0"
"tt0120903","27","X戰警","TW",NULL,"0"
"tt0120903","28","Люди Ікс","UA",NULL,"0"
"tt0120903","29","X-Men: O Filme","BR",NULL,"0"
"tt0120903","30","X-mehed","EE",NULL,"0"
"tt0120903","31","X-Men","GB",NULL,"0"
"tt0120903","32","X-Men","US",NULL,"0"
"tt0120903","33","X-メン","JP","ja","0"
"tt0120903","34","X-Men","DE",NULL,"0"
"tt0120903","35","X-Men","NO",NULL,"0"
"tt0120903","36","Люди Икс","RU",NULL,"0"
"tt0120903","37","X-Men","IN","hi","0"
"tt0120903","38","X-Men","CA","fr","0"
"tt0120917","0","Las locuras del emperador","AR",NULL,"0"
"tt0120917","1","The Emperor's New Groove","IN","en","0"
"tt0120917","2","O aftokratoras ehei kefia","GR",NULL,"0"
"tt0120917","3","Le follie dell'imperatore","IT",NULL,"0"
"tt0120917","4","Naujas imperatoriaus pokštas","LT",NULL,"0"
"tt0120917","5","ラマになった王様","JP","ja","0"
"tt0120917","6","Eszeveszett birodalom","HU",NULL,"0"
"tt0120917","7","Похождения императора","RU",NULL,"0"
"tt0120917","8","Kuzco, l'empereur mégalo","BE","fr","0"
"tt0120917","9","Careva nova ćud","HR",NULL,"0"
"tt0120917","10","Kejserens nye flip","DK",NULL,"0"
"tt0120917","11","Ο αυτοκράτορας έχει κέφια","GR",NULL,"0"
"tt0120917","12","Împăratul Vrăjit","RO",NULL,"0"
"tt0120917","13","Není král jako král","CZ",NULL,"0"
"tt0120917","14","The Emperor's New Groove","CA","en","0"
"tt0120917","15","Et kongerike for en lama","NO",NULL,"0"
"tt0120917","16","Vladárova nová tvár","SK",NULL,"0"
"tt0120917","17","Maharaja baru alur","MY","ms","0"
"tt0120917","18","The Emperor's New Groove",NULL,NULL,"1"
"tt0120917","19","A Nova Onda do Imperador","BR",NULL,"0"
"tt0120917","20","Царев нови фазон","RS",NULL,"0"
"tt0120917","21","Keiserens nye stil - Et kongerike for en lama","NO",NULL,"0"
"tt0120917","22","The Emperor's New Groove","AU",NULL,"0"
"tt0120917","23","The Emperor's New Groove","NZ","en","0"
"tt0120917","24","Kejsarens nya stil","SE",NULL,"0"
"tt0120917","25","Kingdom of the Sun","US",NULL,"0"
"tt0120917","26","Las locuras del emperador","MX",NULL,"0"
"tt0120917","27","L'emperador i les seves bogeries","ES","ca","0"
"tt0120917","28","El emperador y sus locuras","ES",NULL,"0"
"tt0120917","29","Keisarin uudet kuviot","FI",NULL,"0"
"tt0120917","30","Disney's Keizer Kuzco","NL",NULL,"0"
"tt0120917","31","Омагьосаният император","BG","bg","0"
"tt0120917","32","Keizer kuzco","BE","qbn","0"
"tt0120917","33","Ha-Keysar Nafal Al Ha-Rosh","IL","he","0"
"tt0120917","34","Kingdom in the Sun","US",NULL,"0"
"tt0120917","35","The Emperor's New Groove","US",NULL,"0"
"tt0120917","36","The King Who Became a Llama","JP","en","0"
"tt0120917","37","Nowe szaty króla","PL",NULL,"0"
"tt0120917","38","Keizer Kuzco","NL",NULL,"0"
"tt0120917","39","Kuzco, l'empereur mégalo","FR",NULL,"0"
"tt0120917","40","Пригоди імператора","UA",NULL,"0"
"tt0120917","41","變身國王","TW",NULL,"0"
"tt0120917","42","Pacha e o Imperador","PT",NULL,"0"
"tt0120917","43","Un empereur nouveau genre","CA","fr","0"
"tt0120917","44","Cesarjeva nova podoba","SI",NULL,"0"
"tt0120917","45","Şaşkın imparator","TR","tr","0"
"tt0120917","46","Ein Königreich für ein Lama","DE",NULL,"0"
"tt0120917","47","The Emperor's New Groove","GB",NULL,"0"
"tt0120917","48","Zendegi-e jadid-e emperatur","IR","fa","0"
"tt0121164","0","Tim Burton's Corpse Bride","SG","en","0"
"tt0121164","1","La mariée cadavérique","CA","fr","0"
"tt0121164","2","A halott menyasszony","HU",NULL,"0"
"tt0121164","3","Труп нареченої","UA",NULL,"0"
"tt0121164","4","Mireasa moartă","RO",NULL,"0"
"tt0121164","5","Corpse Bride - Hochzeit mit einer Leiche","DE",NULL,"0"
"tt0121164","6","La novia cadáver","ES",NULL,"0"
"tt0121164","7","Corpse Bride","SE",NULL,"0"
"tt0121164","8","El cadaver de la novia","UY",NULL,"0"
"tt0121164","9","提姆波頓之地獄新娘","TW",NULL,"0"
"tt0121164","10","Ölü Gelin","TR","tr","0"
"tt0121164","11","A Noiva Cadáver","BR",NULL,"0"
"tt0121164","12","El cadáver de la novia","CL",NULL,"0"
"tt0121164","13","El cadáver de la novia","MX",NULL,"0"
"tt0121164","14","Corpse Bride","US",NULL,"0"
"tt0121164","15","Tim Burton's Corpse Bride","FI",NULL,"0"
"tt0121164","16","Les noces funèbres","FR",NULL,"0"
"tt0121164","17","ティム・バートンのコープスブライド","JP","ja","0"
"tt0121164","18","Corpse Bride",NULL,NULL,"1"
"tt0121164","19","A Noiva Cadáver","PT",NULL,"0"
"tt0121164","20","Tim Burton's Corpse Bride","US",NULL,"0"
"tt0121164","21","Les noces funèbres de Tim Burton","BE","fr","0"
"tt0121164","22","Mirusi nuotaka","LT",NULL,"0"
"tt0121164","23","Corpse Bride","AU",NULL,"0"
"tt0121164","24","Η νεκρή νύφη","GR",NULL,"0"
"tt0121164","25","Laibast pruut","EE",NULL,"0"
"tt0121164","26","Mrtva nevesta","RS",NULL,"0"
"tt0121164","27","Corpse Bride","GB",NULL,"0"
"tt0121164","28","La sposa cadavere","IT",NULL,"0"
"tt0121164","29","Mrtvá nevěsta Tima Burtona","CZ",NULL,"0"
"tt0121164","30","Gnijąca panna młoda","PL",NULL,"0"
"tt0121164","31","Булката труп","BG","bg","0"
"tt0121164","32","La núvia cadàver","ES","ca","0"
"tt0121164","33","La novia cadáver","CL",NULL,"0"
"tt0121164","34","Mrtva nevjesta","HR",NULL,"0"
"tt0121164","35","Līgava-līķis","LV",NULL,"0"
"tt0121164","36","Труп невесты","RU",NULL,"0"
"tt0121164","37","Mrtva nevesta","SI",NULL,"0"
"tt0121164","38","Aroos-e mordegan","IR","fa","0"
"tt0121164","39","Mrtva nevesta Tima Burtona","SK",NULL,"0"
"tt0121164","40","El cadáver de la novia","AR",NULL,"0"
"tt0121164","41","Corpse Bride","CA","en","0"
"tt0121766","0","Зоряні війни: Епізод 3 - Помста сітхів","UA",NULL,"0"
"tt0121766","1","Ο πόλεμος των άστρων: Επεισόδιο 3 - Η εκδίκηση των Σιθ (2005)","GR",NULL,"0"
"tt0121766","2","Star wars: Osa III - Sithi kättemaks","EE",NULL,"0"
"tt0121766","3","Star Wars: Episode III - Die Rache der Sith","DE",NULL,"0"
"tt0121766","4","Star Wars: Episodio III - La vendetta dei Sith","IT",NULL,"0"
"tt0121766","5","Hvězdné války III: Pomsta Sithů","CZ",NULL,"0"
"tt0121766","6","La guerra de las galaxias: Episodio III - La venganza de los sith","PE",NULL,"0"
"tt0121766","7","Star Wars: Pomsta Sithu","CZ",NULL,"0"
"tt0121766","8","La guerra de las galaxias: Episodio III - La venganza de los sith","VE",NULL,"0"
"tt0121766","9","Žvaigždžių karai. Sitų kerštas","LT",NULL,"0"
"tt0121766","10","Star Wars: Episodio III - La venganza de los Sith","AR",NULL,"0"
"tt0121766","11","Războiul stelelor - Episodul III: Răzbunarea Lorzilor Sith","RO",NULL,"0"
"tt0121766","12","Star Wars: Episode III - Revenge of the Sith","AU",NULL,"0"
"tt0121766","13","Yıldız Savaşları: Bölüm III - Sith'in İntikamı","TR","tr","0"
"tt0121766","14","Star Wars: Episode III - Sithene tar hevn","NO",NULL,"0"
"tt0121766","15","Ратови звезда: Епизода III - Освета сита","RS",NULL,"0"
"tt0121766","16","Star Wars: Episode III - Revenge of the Sith",NULL,NULL,"1"
"tt0121766","17","Star Wars: Episode III - Die Rache der Sith","AT",NULL,"0"
"tt0121766","18","La guerra de las galaxias: Episodio III - La venganza de los Sith","MX",NULL,"0"
"tt0121766","19","Star Wars: Episode III - Sith-fyrsternes hævn","DK",NULL,"0"
"tt0121766","20","Star Wars: Episodi III - Sithin kosto","FI",NULL,"0"
"tt0121766","21","Hviezdne vojny III: Pomsta Sithov","SK",NULL,"0"
"tt0121766","22","スター・ウォーズ エピソード3/シスの復讐","JP","ja","0"
"tt0121766","23","Star Wars: Revenge of the Sith","US",NULL,"0"
"tt0121766","24","Star Wars: Episodi III - La venjança dels sith","ES","ca","0"
"tt0121766","25","星際大戰第三部曲：西斯大帝的復仇","TW",NULL,"0"
"tt0121766","26","Star wars: Episode III - La revanche des sith","CA","fr","0"
"tt0121766","27","Ratovi zvijezda: Epizoda III - Osveta sitha","HR",NULL,"0"
"tt0121766","28","Perang bintang: Episod III - Dendam kumpulan sith","MY","ms","0"
"tt0121766","29","Star Wars: Episodio lll - La venganza de los Sith","UY",NULL,"0"
"tt0121766","30","Star Wars: Epeisodio III - I ekdikisi ton Sith","GR",NULL,"0"
"tt0121766","31","Star wars: Episode III - La revanche des sith","BE","fr","0"
"tt0121766","32","Star Wars: Episode III - Revenge of the Sith","IN","hi","0"
"tt0121766","33","星球大战前传3：西斯的复仇","CN","cmn","0"
"tt0121766","34","Star Wars III. rész - A Sith-ek bosszúja","HU",NULL,"0"
"tt0121766","35","Star Wars, Episodio III: La venganza de los Sith","MX",NULL,"0"
"tt0121766","36","Star Wars, Episódio III: A Vingança dos Sith","BR",NULL,"0"
"tt0121766","37","Gwiezdne wojny: Część III - Zemsta Sithów","PL",NULL,"0"
"tt0121766","38","Звездани ратови: Епизода III - Освета сита","RS",NULL,"0"
"tt0121766","39","Звёздные войны. Эпизод 3: Месть Ситхов","RU",NULL,"0"
"tt0121766","40","Star Wars: Episode III - Revenge of the Sith","US",NULL,"0"
"tt0121766","41","Ο πόλεμος των άστρων: επεισόδιο 3 - η εκδίκηση των Σιθ","GR",NULL,"0"
"tt0121766","42","Star Wars: Episode III","US",NULL,"0"
"tt0121766","43","Star Wars: Revenge of the Sith","XWW","en","0"
"tt0121766","44","Sutâ wôzu episoddo 3 - Shisu no fukushû","JP",NULL,"0"
"tt0121766","45","Star Wars: Episodio III - La venganza de los Sith","ES",NULL,"0"
"tt0121766","46","Vojna zvezd: Epizoda III - Mascevanje Sitha","SI",NULL,"0"
"tt0121766","47","スター・ウォーズ　エピソード3 シスの復讐","JP","ja","0"
"tt0121766","48","Zvaigžņu kaŗi: III Daļa. Situ atriebība","LV",NULL,"0"
"tt0121766","49","Star Wars: Episod III - Mörkrets hämnd","SE",NULL,"0"
"tt0121766","50","Chiến Tranh Giữa Các Vì Sao 3: Người Sith Báo Thù","VN",NULL,"0"
"tt0121766","51","Star Wars: Επεισόδιο 3 - Η εκδίκηση των Σιθ","GR",NULL,"0"
"tt0121766","52","Star Wars: Episod III - Mörkrets hämnd","FI","sv","0"
"tt0121766","53","Star Wars III: Revenge of the Sith","US",NULL,"0"
"tt0121766","54","Star Wars III: I ekdikisi ton Sith","GR",NULL,"0"
"tt0121766","55","Star Wars: Episódio III - A Vingança dos Sith","PT",NULL,"0"
"tt0121766","56","Star Wars: Épisode III - La revanche des Sith","FR",NULL,"0"
"tt0121766","57","Milhemet ha'kohavim, perek III: nikmat ha'Sith","IL","he","0"
"tt0121766","58","Star Wars: Episode III - Revenge of the Sith 3D","US",NULL,"0"
"tt0121766","59","Star Wars: Episódio III - A Vingança dos Sith 3D","PT",NULL,"0"
"tt0121766","60","Star Wars: Episode III - Revenge of the Sith","GB",NULL,"0"
"tt0121766","61","Междузвездни войни: Епизод III - Отмъщението на Ситите","BG","bg","0"
"tt0121766","62","Revenge of the Sith","US",NULL,"0"
"tt0121766","63","Star Wars: Episode III - Revenge of the Sith","CA","en","0"
"tt0121766","64","Star Wars: Sithin kosto","FI",NULL,"0"
"tt0126029","0","Шрек","RS",NULL,"0"
"tt0126029","1","Шрек","RU",NULL,"0"
"tt0126029","2","Σρεκ","GR",NULL,"0"
"tt0126029","3","Shrek","FI","sv","0"
"tt0126029","4","Shrek","GB",NULL,"0"
"tt0126029","5","Shrek","TR","tr","0"
"tt0126029","6","Shrek","ES",NULL,"0"
"tt0126029","7","Shrek","AU",NULL,"0"
"tt0126029","8","Shrek - Der tollkühne Held","DE",NULL,"0"
"tt0126029","9","Shrek",NULL,NULL,"1"
"tt0126029","10","Shrek","CA","en","0"
"tt0126029","11","Шрек","BG","bg","0"
"tt0126029","12","シュレック","JP","ja","0"
"tt0126029","13","Shrek","IN","en","0"
"tt0126029","14","Shrek","GE",NULL,"0"
"tt0126029","15","Shrek","US",NULL,"0"
"tt0126029","16","Šreks","LV",NULL,"0"
"tt0126029","17","Shrek","CA","fr","0"
"tt0126029","18","Shrek","FI",NULL,"0"
"tt0126029","19","Shrek","ES","ca","0"
"tt0126029","20","Shrek","SK",NULL,"0"
"tt0126029","21","Shrek","FR",NULL,"0"
"tt0126029","22","Shrek","CZ",NULL,"0"
"tt0126029","23","Shrek","SI",NULL,"0"
"tt0126029","24","Shrek","RO",NULL,"0"
"tt0126029","25","Shrek","AR",NULL,"0"
"tt0126029","26","Shrek","BR",NULL,"0"
"tt0126029","27","Sreka","IN","hi","0"
"tt0126029","28","Shrek","PE",NULL,"0"
"tt0126029","29","Shrek","GR",NULL,"0"
"tt0126029","30","Shrek","IT",NULL,"0"
"tt0126029","31","Shrek","MX",NULL,"0"
"tt0126029","32","Shrek","HR",NULL,"0"
"tt0126029","33","Srekas","LT","lt","0"
"tt0126029","34","史瑞克","TW",NULL,"0"
"tt0126029","35","Шрек","UA",NULL,"0"
"tt0133240","0","La planète au trésor","FR",NULL,"0"
"tt0133240","1","Treasure Planet","US",NULL,"0"
"tt0133240","2","Планета сокровищ","RU",NULL,"0"
"tt0133240","3","Aarreplaneetta","FI",NULL,"0"
"tt0133240","4","Il pianeta del tesoro","IT",NULL,"0"
"tt0133240","5","O Planeta do Tesouro","PT",NULL,"0"
"tt0133240","6","Treasure Planet","CA","en","0"
"tt0133240","7","Lobiu planeta","LT",NULL,"0"
"tt0133240","8","Piratenplaneet","NL","nl","0"
"tt0133240","9","Planeta do Tesouro","BR",NULL,"0"
"tt0133240","10","El planeta del tesoro","ES",NULL,"0"
"tt0133240","11","トレジャー・プラネット","JP",NULL,"0"
"tt0133240","12","El planeta del tesoro","AR",NULL,"0"
"tt0133240","13","O planitis ton thisavron","GR",NULL,"0"
"tt0133240","14","Планетата на съкровищата","BG","bg","0"
"tt0133240","15","Skattkammarplaneten","SE",NULL,"0"
"tt0133240","16","El planeta del tesoro","MX",NULL,"0"
"tt0133240","17","Планета с благом","RS",NULL,"0"
"tt0133240","18","El planeta del tresor","ES","ca","0"
"tt0133240","19","El planeta del tesoro","PE",NULL,"0"
